,collection_date,geo_loc_name,isolation_source,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collected_by,BioSampleModel,experiment_id,SRA_id,purpose_of_ww_sampling,purpose_of_ww_sequencing,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,quality_control_determination,dehosting_method,sequence_submitter_contact_email,raw_sequence_data_processing_method,ww_population_source,ww_pre_treatment,ww_processing_protocol,ww_surv_jurisdiction,ww_surv_system_sample_id,concentration_method,extraction_method,collection_time,collection_site_id,project_name,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,extraction_control,ww_surv_target_2,quality_control_method,quality_control_method_version,quality_control_issues,ww_endog_control_1,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1_units,ww_primary_sludge_retention_time,ww_surv_target_2_gene,ww_surv_target_2_known_present,ww_surv_target_2_protocol,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,quality_control_details,sample_name,sample_title,organism,sequencing_protocol_name,site_id
SRR26193468,2023-09-18,USA: Pennsylvania,wastewater,85000.0,24,post grit removal,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26193468,SRX21904982,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,pa,10446.L,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWQc6ddcusmV
SRR26193473,2023-09-17,USA: Pennsylvania,wastewater,14194.0,24,post grit removal,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26193473,SRX21904977,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,pa,10455.N,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5MFY7QmGVB5
SRR26193474,2023-09-17,USA: Pennsylvania,wastewater,67000.0,23,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26193474,SRX21904976,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,pa,10440.Q,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ZUh5BKTrkxZ
SRR26193471,2023-09-17,USA: Pennsylvania,wastewater,28809.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26193471,SRX21904979,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,pa,6628.K,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j7RuqjsQ5eKs
SRR26193470,2023-09-17,USA: Pennsylvania,wastewater,25000.0,24,post grit removal,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26193470,SRX21904980,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,pa,10437.J,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VrjtoECd7drt
SRR26193469,2023-09-17,USA: Pennsylvania,wastewater,6800.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26193469,SRX21904981,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,pa,10393.E,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jPqsHLKP4ae3
SRR26190347,2023-09-15,USA: Washington,wastewater,73000,Not Collected,raw wastewater,composite,SCBS-CoV-2,yes,Washington State Department of Health,SARS-CoV-2: wastewater surveillance,SRR26190347,SRX21902005,public health surveillance community-level,Community Surveillance,Washington State Department of Health,5.546,wastewater treatment plant,8110000,Copies/L,N,Multiplex SARS-Flu-RSV-Mpox dPCR,QIAseq Direct SARS-CoV-2 kit,QIAseq Direct SARS-CoV-2 primer panel,175-275,A,SRA human read removal tool,micromolecularlab@doh.wa.gov,,,No,,,,Ceres Nanotrap,MagMAX Viral/Pathogen Nucleic Acid Isolation Kit,0,WA0044962,CDC NWSS,See ww_flow,50 mL,8.3,Not Collected,9.0,Not Collected,OC43 Recovery Control,Not applicable,GalaxyTrakr SSQuAWK,4.0.2,0,,,,,,,,,,,,,,,,WA0044962
SRR26190350,2023-09-15,USA: Washington,wastewater,1928,Not Collected,raw wastewater,composite,SCBS-CoV-2,yes,Washington State Department of Health,SARS-CoV-2: wastewater surveillance,SRR26190350,SRX21902002,public health surveillance community-level,Community Surveillance,Washington State Department of Health,0.116,wastewater treatment plant,4272000,Copies/L,N,Multiplex SARS-Flu-RSV-Mpox dPCR,QIAseq Direct SARS-CoV-2 kit,QIAseq Direct SARS-CoV-2 primer panel,175-275,B,SRA human read removal tool,micromolecularlab@doh.wa.gov,,,No,,,,Ceres Nanotrap,MagMAX Viral/Pathogen Nucleic Acid Isolation Kit,0.34375,WA0029378,CDC NWSS,See ww_flow,50 mL,Not Collected,Not Collected,0.0,Not Collected,OC43 Recovery Control,Not applicable,GalaxyTrakr SSQuAWK,4.0.2,Low coverage; 0X & 10X,,,,,,,,,,,,,,,,WA0029378
SRR26190349,2023-09-15,USA: Washington,wastewater,225000,8:20,raw wastewater,composite,SCBS-CoV-2,yes,Washington State Department of Health,SARS-CoV-2: wastewater surveillance,SRR26190349,SRX21902003,public health surveillance community-level,Community Surveillance,Washington State Department of Health,26.2,wastewater treatment plant,8948000,Copies/L,N,Multiplex SARS-Flu-RSV-Mpox dPCR,QIAseq Direct SARS-CoV-2 kit,QIAseq Direct SARS-CoV-2 primer panel,175-275,A,SRA human read removal tool,micromolecularlab@doh.wa.gov,,,No,,,,Ceres Nanotrap,MagMAX Viral/Pathogen Nucleic Acid Isolation Kit,0,WA0024473,CDC NWSS,See ww_flow,50 mL,14.9,7.59,1.4,Not Collected,OC43 Recovery Control,Not applicable,GalaxyTrakr SSQuAWK,4.0.2,0,,,,,,,,,,,,,,,,WA0024473
SRR26190348,2023-09-15,USA: Washington,wastewater,120000,24,raw wastewater,composite,SCBS-CoV-2,yes,Washington State Department of Health,SARS-CoV-2: wastewater surveillance,SRR26190348,SRX21902004,public health surveillance community-level,Community Surveillance,Washington State Department of Health,7.1,wastewater treatment plant,12770000,Copies/L,N,Multiplex SARS-Flu-RSV-Mpox dPCR,QIAseq Direct SARS-CoV-2 kit,QIAseq Direct SARS-CoV-2 primer panel,175-275,A,SRA human read removal tool,micromolecularlab@doh.wa.gov,,,No,,,,Ceres Nanotrap,MagMAX Viral/Pathogen Nucleic Acid Isolation Kit,0.36875,WA0093317,CDC NWSS,See ww_flow,50 mL,3.9,Not Collected,10.0,Not Collected,OC43 Recovery Control,Not applicable,GalaxyTrakr SSQuAWK,4.0.2,0,,,,,,,,,,,,,,,,WA0093317
SRR26190345,2023-09-15,USA: Washington,wastewater,295855,3:55,raw wastewater,composite,SCBS-CoV-2,yes,Washington State Department of Health,SARS-CoV-2: wastewater surveillance,SRR26190345,SRX21902007,public health surveillance community-level,Community Surveillance,Washington State Department of Health,16.6,wastewater treatment plant,19900000,Copies/L,N,Multiplex SARS-Flu-RSV-Mpox dPCR,QIAseq Direct SARS-CoV-2 kit,QIAseq Direct SARS-CoV-2 primer panel,175-275,A,SRA human read removal tool,micromolecularlab@doh.wa.gov,,,No,,,,Ceres Nanotrap,MagMAX Viral/Pathogen Nucleic Acid Isolation Kit,0.3125,WA0039624,CDC NWSS,See ww_flow,50 mL,,Not Collected,5.0,Not Collected,OC43 Recovery Control,Not applicable,GalaxyTrakr SSQuAWK,4.0.2,0,,,,,,,,,,,,,,,,WA0039624
SRR26288091,2023-09-14,USA: Oregon,wastewater,11326,24,raw wastewater,composite,SARS-CoV-2,yes,Oregon State University/Oregon Health Authority,SARS-CoV-2: wastewater surveillance,SRR26288091,SRX21997019,public health surveillance community-level,public health surveillance community-level,Oregon State University,4883166,wastewater treatment plant,4.449,copies/L,N gene (orf9),Not Provided: ddPCR detection of SARS-CoV-2 using the BioRad nCoV assay on the BioRad QXTwo,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,no quality control issues identified,SRA human read removal tool,steven.carrell@oregonstate.edu,Illumina demultiplexer bcl-convert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aHBmFCb9dskK
SRR26196765,2023-09-14,USA: Utah,wastewater,24970,24,raw wastewater,composite,SARS-CoV-2,no,,SARS-CoV-2: wastewater surveillance,SRR26196765,SRX21908144,public health surveillance community-level,characterize diversity of lineages and mutations across entire genome,UPHL,4921035.314,wastewater treatment plant,329571.5,copies/L wastewater,N1 & N2 combined,IDT Research Use Only Kit (https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays),,,,,,,,https://uofuhealth.utah.edu/huntsman/utah-population-database/,no,"Promega wastewater large volume TNA capture kit,Promega automated TNA kit",UT,10280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4vaamnEgFY8u
SRR26196747,2023-09-14,USA: Utah,wastewater,228700,24,raw wastewater,composite,SARS-CoV-2,no,,SARS-CoV-2: wastewater surveillance,SRR26196747,SRX21908162,public health surveillance community-level,characterize diversity of lineages and mutations across entire genome,UPHL,72301364.998,wastewater treatment plant,401910.1,copies/L wastewater,N1 & N2 combined,IDT Research Use Only Kit (https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays),,,,,,,,https://uofuhealth.utah.edu/huntsman/utah-population-database/,no,"Promega wastewater large volume TNA capture kit,Promega automated TNA kit",UT,10301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iN2Kmrc8h8CM
SRR26196746,2023-09-14,USA: Utah,wastewater,112901,24,raw wastewater,composite,SARS-CoV-2,no,,SARS-CoV-2: wastewater surveillance,SRR26196746,SRX21908163,public health surveillance community-level,characterize diversity of lineages and mutations across entire genome,UPHL,34485101.3158,wastewater treatment plant,817508.8,copies/L wastewater,N1 & N2 combined,IDT Research Use Only Kit (https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays),,,,,,,,https://uofuhealth.utah.edu/huntsman/utah-population-database/,no,"Promega wastewater large volume TNA capture kit,Promega automated TNA kit",UT,10290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a3M63NdSZdQ
SRR26196745,2023-09-14,USA: Utah,wastewater,102624,24,raw wastewater,composite,SARS-CoV-2,no,,SARS-CoV-2: wastewater surveillance,SRR26196745,SRX21908164,public health surveillance community-level,characterize diversity of lineages and mutations across entire genome,UPHL,45424941.36,wastewater treatment plant,437249,copies/L wastewater,N1 & N2 combined,IDT Research Use Only Kit (https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays),,,,,,,,https://uofuhealth.utah.edu/huntsman/utah-population-database/,no,"Promega wastewater large volume TNA capture kit,Promega automated TNA kit",UT,10291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QYqPJmc7Gj4n
SRR26166212,2023-09-13,USA: Wisconsin,wastewater,<100000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26166212,SRX21878352,public health surveillance community-level,Identification of the diversity of mutations across the SARS-CoV-2 metagenome,Wisconsin State Laboroatory of Hygiene,3486364.2678,wastewater treatment plant,946240,copies/L,N gene (N1),IDT SARS-CoV-2 Wastewater Surveillance CDC Assay For QIAcuity dPCR 24W (Qiagen),,,,,,,,population of jurisdiction encompassing the wastewater service area,,Internal control spiked in samples at receipt. Samples concentrated using Nanotrap ER2 (Ceres) on KingFisher Apex and extracted using Maxwell HT viral TNA kit (Promega) on KingFisher Flex.,WI,700236001,ceres nanotrap,promega ht tna kit,,,Wisconsin SARS-CoV-2 Wastewater Monitoring Network,,,19.11,7.66,,0,bovine coronavirus,SARS-CoV-2,,,,pepper mild mottle virus,209600000,IDT PMMoV primer-probe set described in PMID 24056678 measured using dPCR QIAcuity instrument 96W plates (Qiagen).,copies/L,not applicable,N gene (N2),yes,IDT SARS-CoV-2 Wastewater Surveillance CDC Assay For QIAcuity dPCR 24W (Qiagen),946560,copies/L,,,,,,hCpKpvuHjza7
SRR26162984,2023-09-13,USA: California,wastewater,6500.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26162984,SRX21875128,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,ca,10785.C,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2pBtc8bFyQpF
SRR26162980,2023-09-13,USA: Maryland,wastewater,11000.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26162980,SRX21875132,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,md,11149.D,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TH63odD37aZr
SRR26162981,2023-09-13,USA: Vermont,wastewater,10000.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26162981,SRX21875131,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,vt,6965.C,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LXVdq2reh48T
SRR26162982,2023-09-13,USA: Louisiana,wastewater,998000.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26162982,SRX21875130,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,la,10751.P,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FgrAWevLk7mJ
SRR26196781,2023-09-12,USA: Utah,wastewater,29513,24,raw wastewater,composite,SARS-CoV-2,no,,SARS-CoV-2: wastewater surveillance,SRR26196781,SRX21908128,public health surveillance community-level,characterize diversity of lineages and mutations across entire genome,UPHL,10977694.162,wastewater treatment plant,223442.4,copies/L wastewater,N1 & N2 combined,IDT Research Use Only Kit (https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays),,,,,,,,https://uofuhealth.utah.edu/huntsman/utah-population-database/,no,"Promega wastewater large volume TNA capture kit,Promega automated TNA kit",UT,10260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aLLcMRjAZxwN
SRR26127662,2023-09-12,USA: Texas,wastewater,105158.0,0,raw wastewater,grab,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127662,SRX21841322,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,tx,10170.AS,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862nkJB5JGVH
SRR26288082,2023-09-12,USA: Oregon,wastewater,13739,24,raw wastewater,composite,SARS-CoV-2,yes,Oregon State University/Oregon Health Authority,SARS-CoV-2: wastewater surveillance,SRR26288082,SRX21997028,public health surveillance community-level,public health surveillance community-level,Oregon State University,3482568,wastewater treatment plant,5.144,copies/L,N gene (orf9),Not Provided: ddPCR detection of SARS-CoV-2 using the BioRad nCoV assay on the BioRad QXTwo,Swift Normalase Amplicon Panel (SNAP) SARS-CoV-2 Additional Genome Coverage Panel,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,150,no quality control issues identified,SRA human read removal tool,steven.carrell@oregonstate.edu,Illumina demultiplexer bcl-convert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BhheZuSTrhs6
SRR26127737,2023-09-12,USA: Arkansas,wastewater,35000.0,0,raw wastewater,grab,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127737,SRX21841247,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,ar,11000.B,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5mBxpDXKraDK
SRR26127688,2023-09-12,USA: Washington,wastewater,20000.0,0,raw wastewater,grab,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127688,SRX21841296,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,wa,10853.B,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8hBsT9wdAkPr
SRR26127732,2023-09-11,USA: Washington,wastewater,37650.0,24,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127732,SRX21841252,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,wa,11007.A,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bw6ND8UPJXth
SRR26127733,2023-09-11,USA: Virginia,wastewater,65000.0,24,post grit removal,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127733,SRX21841251,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,va,11047.C,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RRxUChgpzUan
SRR26127730,2023-09-11,USA: Florida,wastewater,100000.0,24,post grit removal,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127730,SRX21841254,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,fl,10979.E,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZnMHhewg5CWH
SRR26127728,2023-09-11,USA: California,wastewater,6500.0,0,raw wastewater,grab,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127728,SRX21841256,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,ca,11067.F,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2pBtc8bFyQpF
SRR26127727,2023-09-11,USA: Vermont,wastewater,15000.0,25,raw wastewater,composite,SARS-CoV-2,yes,Biobot Analytics,SARS-CoV-2: wastewater surveillance,SRR26127727,SRX21841257,public health surveillance community-level,,Ginkgo Bioworks clinical laboratory,,wastewater treatment plant,,,,,,ARTIC V5.3,,,,,,,,Pasteurized; virus captured with Ceres NanoTrap particles; nucleic acid extracted with MagMAX DNA/RNA binding beads,vt,9166.H,ceres nanotrap,thermo magmax microbiome ultra nucleic acid isolation kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWfiRwua8wXS
